QR_code,QC,QC_code,ID,Name_x,R,Date,Wave,Name_y,Country,Box_No,Position_Row_No,wave,timepoint,date_scanned,device,path
2RFV0IKLB4,,,8234,Gul1-2,9,10.26.2023,12,Gul1_2,SWE,4,B12,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\2RFV0IKLB4
VA4TN628NX,,,8234,Gul1-2,10,10.26.2023,12,Gul1_2,SWE,4,B12,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\VA4TN628NX
S7NO36U108,,,8234,Gul1-2,11,10.26.2023,12,Gul1_2,SWE,4,B12,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\S7NO36U108
77VH11UC6C,,,8234,Gul1-2,12,10.26.2023,12,Gul1_2,SWE,4,B12,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\77VH11UC6C
Y3F5GWOJV3,,,9412,Kor-3,1,10.26.2023,12,Kor_3,SWE,5,F7,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\Y3F5GWOJV3
N35Y8DN77E,,,9412,Kor-3,2,10.26.2023,12,Kor_3,SWE,5,F7,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\N35Y8DN77E
PR67MXBPYQ,,,9412,Kor-3,3,10.26.2023,12,Kor_3,SWE,5,F7,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\PR67MXBPYQ
DP8MZXQ7P7,,,9412,Kor-3,4,10.26.2023,12,Kor_3,SWE,5,F7,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\DP8MZXQ7P7
TQ9FWUU0HG,,,9412,Kor-3,5,10.26.2023,12,Kor_3,SWE,5,F7,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\TQ9FWUU0HG
PFU5ZG6WG2,,,9412,Kor-3,6,10.26.2023,12,Kor_3,SWE,5,F7,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\PFU5ZG6WG2
FTUNPIVHSL,,,9412,Kor-3,7,10.26.2023,12,Kor_3,SWE,5,F7,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\FTUNPIVHSL
ERTOCSHAXQ,,,9412,Kor-3,8,10.26.2023,12,Kor_3,SWE,5,F7,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\ERTOCSHAXQ
CSB1D8SA44,,,9412,Kor-3,9,10.26.2023,12,Kor_3,SWE,5,F7,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\CSB1D8SA44
LDZUAYNJYY,,,9412,Kor-3,10,10.26.2023,12,Kor_3,SWE,5,F7,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\LDZUAYNJYY
6TXKMTBZ59,,,9412,Kor-3,11,10.26.2023,12,Kor_3,SWE,5,F7,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\6TXKMTBZ59
2KAG47PE8Y,,,9412,Kor-3,12,10.26.2023,12,Kor_3,SWE,5,F7,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\2KAG47PE8Y
6AVO8L8AG8,,,6034,Hov1-7,1,10.26.2023,12,Hov1_7,SWE,2,G6,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\6AVO8L8AG8
Y4M5BG37OR,,,6034,Hov1-7,2,10.26.2023,12,Hov1_7,SWE,2,G6,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\Y4M5BG37OR
ZSPP3N2892,,,6034,Hov1-7,3,10.26.2023,12,Hov1_7,SWE,2,G6,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\ZSPP3N2892
ESAQR4A3BB,,,6034,Hov1-7,4,10.26.2023,12,Hov1_7,SWE,2,G6,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\ESAQR4A3BB
LBKZPXUBCN,,,6034,Hov1-7,5,10.26.2023,12,Hov1_7,SWE,2,G6,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\LBKZPXUBCN
UI4SF4OHAF,,,6034,Hov1-7,6,10.26.2023,12,Hov1_7,SWE,2,G6,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\UI4SF4OHAF
LVBEULIJP4,,,6034,Hov1-7,7,10.26.2023,12,Hov1_7,SWE,2,G6,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\LVBEULIJP4
I8HQUQZL6M,,,6034,Hov1-7,8,10.26.2023,12,Hov1_7,SWE,2,G6,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\I8HQUQZL6M
LH0KIEIJL8,,,6034,Hov1-7,9,10.26.2023,12,Hov1_7,SWE,2,G6,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\LH0KIEIJL8
0YCJD9339N,1,cont,6034,Hov1-7,10,10.26.2023,12,Hov1_7,SWE,2,G6,,,,,
PCEO4F18TO,,,6034,Hov1-7,11,10.26.2023,12,Hov1_7,SWE,2,G6,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\PCEO4F18TO
558DCTBKSE,,,6034,Hov1-7,12,10.26.2023,12,Hov1_7,SWE,2,G6,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\558DCTBKSE
ERNBVDKQ6Y,,,7354,Ting-1,1,10.26.2023,12,Ting_1,SWE,4,F5,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\ERNBVDKQ6Y
UUQ3H1SM9I,,,7354,Ting-1,2,10.26.2023,12,Ting_1,SWE,4,F5,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\UUQ3H1SM9I
3C4W1WE3QJ,,,7354,Ting-1,3,10.26.2023,12,Ting_1,SWE,4,F5,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\3C4W1WE3QJ
CJXZLA6T8O,,,7354,Ting-1,4,10.26.2023,12,Ting_1,SWE,4,F5,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\CJXZLA6T8O
PJOPCX2OIA,,,7354,Ting-1,5,10.26.2023,12,Ting_1,SWE,4,F5,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\PJOPCX2OIA
D3QJM4AQVK,,,7354,Ting-1,6,10.26.2023,12,Ting_1,SWE,4,F5,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\D3QJM4AQVK
BL9Q2E9EJN,,,7354,Ting-1,7,10.26.2023,12,Ting_1,SWE,4,F5,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\BL9Q2E9EJN
R5NLS2U7NV,,,7354,Ting-1,8,10.26.2023,12,Ting_1,SWE,4,F5,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\R5NLS2U7NV
GJM6KU8W8M,,,7354,Ting-1,9,10.26.2023,12,Ting_1,SWE,4,F5,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\GJM6KU8W8M
LF5GQ5Q8OG,,,7354,Ting-1,10,10.26.2023,12,Ting_1,SWE,4,F5,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\LF5GQ5Q8OG
XD7EI75O10,,,7354,Ting-1,11,10.26.2023,12,Ting_1,SWE,4,F5,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\XD7EI75O10
2WRMGGDFB6,,,7354,Ting-1,12,10.26.2023,12,Ting_1,SWE,4,F5,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\2WRMGGDFB6
JNDJ0MOJBK,,,9391,Hadd-2,1,10.26.2023,12,Hadd_2,SWE,5,C6,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\JNDJ0MOJBK
G2JG6QCMSW,,,9391,Hadd-2,2,10.26.2023,12,Hadd_2,SWE,5,C6,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\G2JG6QCMSW
WTF6MR6RR5,,,9391,Hadd-2,3,10.26.2023,12,Hadd_2,SWE,5,C6,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\WTF6MR6RR5
F16NZ4PQCR,,,9391,Hadd-2,4,10.26.2023,12,Hadd_2,SWE,5,C6,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\F16NZ4PQCR
MXMC5SIOEN,,,9391,Hadd-2,5,10.26.2023,12,Hadd_2,SWE,5,C6,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\MXMC5SIOEN
W1CXOYZTOT,,,9391,Hadd-2,6,10.26.2023,12,Hadd_2,SWE,5,C6,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\W1CXOYZTOT
LW8LC57U5L,,,9391,Hadd-2,7,10.26.2023,12,Hadd_2,SWE,5,C6,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\LW8LC57U5L
D4O8X0XTG2,,,9391,Hadd-2,8,10.26.2023,12,Hadd_2,SWE,5,C6,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\D4O8X0XTG2
EZB9XI9VLK,,,9391,Hadd-2,9,10.26.2023,12,Hadd_2,SWE,5,C6,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\EZB9XI9VLK
FTPX47Z8PW,,,9391,Hadd-2,10,10.26.2023,12,Hadd_2,SWE,5,C6,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\FTPX47Z8PW
K8IKHBZS7B,,,9391,Hadd-2,11,10.26.2023,12,Hadd_2,SWE,5,C6,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\K8IKHBZS7B
91A9STP727,,,9391,Hadd-2,12,10.26.2023,12,Hadd_2,SWE,5,C6,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\91A9STP727
3A8JRWR1GI,,,9407,HolA-2-2,1,10.26.2023,12,HolA_2_2,SWE,5,C7,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\3A8JRWR1GI
D6IYAVGGN4,,,9407,HolA-2-2,2,10.26.2023,12,HolA_2_2,SWE,5,C7,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\D6IYAVGGN4
LSXIOQZLMO,,,9407,HolA-2-2,3,10.26.2023,12,HolA_2_2,SWE,5,C7,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\LSXIOQZLMO
7QTUIRX4FD,,,9407,HolA-2-2,4,10.26.2023,12,HolA_2_2,SWE,5,C7,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\7QTUIRX4FD
XUD3F7QYFT,,,9407,HolA-2-2,5,10.26.2023,12,HolA_2_2,SWE,5,C7,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\XUD3F7QYFT
KBE1G4UT6F,,,9407,HolA-2-2,6,10.26.2023,12,HolA_2_2,SWE,5,C7,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\KBE1G4UT6F
QUI9KYFH1J,,,9407,HolA-2-2,7,10.26.2023,12,HolA_2_2,SWE,5,C7,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\QUI9KYFH1J
EHXI1AKCJ8,,,9407,HolA-2-2,8,10.26.2023,12,HolA_2_2,SWE,5,C7,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\EHXI1AKCJ8
P9WFMS786X,,,9407,HolA-2-2,9,10.26.2023,12,HolA_2_2,SWE,5,C7,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\P9WFMS786X
RWSKDRG718,,,9407,HolA-2-2,10,10.26.2023,12,HolA_2_2,SWE,5,C7,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\RWSKDRG718
BXZILFCO1A,,,9407,HolA-2-2,11,10.26.2023,12,HolA_2_2,SWE,5,C7,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\BXZILFCO1A
HHPX9VCE0Q,,,9407,HolA-2-2,12,10.26.2023,12,HolA_2_2,SWE,5,C7,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\HHPX9VCE0Q
KYSA8A1ASV,,,6039,Hovdala-2,1,10.26.2023,12,Hovdala_2,SWE,2,C7,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\KYSA8A1ASV
NE1G4T69GF,,,6039,Hovdala-2,2,10.26.2023,12,Hovdala_2,SWE,2,C7,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\NE1G4T69GF
IIX5W20Q71,,,6039,Hovdala-2,3,10.26.2023,12,Hovdala_2,SWE,2,C7,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\IIX5W20Q71
8D71EZ2Y58,,,6039,Hovdala-2,4,10.26.2023,12,Hovdala_2,SWE,2,C7,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\8D71EZ2Y58
W1KZLIM41N,,,6039,Hovdala-2,5,10.26.2023,12,Hovdala_2,SWE,2,C7,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\W1KZLIM41N
BAFKLSN3FQ,,,6039,Hovdala-2,6,10.26.2023,12,Hovdala_2,SWE,2,C7,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\BAFKLSN3FQ
4AVD7ULTSF,,,6039,Hovdala-2,7,10.26.2023,12,Hovdala_2,SWE,2,C7,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\4AVD7ULTSF
U7Z61OF5ID,,,6039,Hovdala-2,8,10.26.2023,12,Hovdala_2,SWE,2,C7,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\U7Z61OF5ID
2JAIE0QAX7,,,6039,Hovdala-2,9,10.26.2023,12,Hovdala_2,SWE,2,C7,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\2JAIE0QAX7
EQ4SRAPBYS,,,6039,Hovdala-2,10,10.26.2023,12,Hovdala_2,SWE,2,C7,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\EQ4SRAPBYS
M7C9WMJJEO,,,6039,Hovdala-2,11,10.26.2023,12,Hovdala_2,SWE,2,C7,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\M7C9WMJJEO
FXF4SW41GM,,,6039,Hovdala-2,12,10.26.2023,12,Hovdala_2,SWE,2,C7,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\FXF4SW41GM
3DAO8YE0FY,,,9057,Vinsl̦v,1,10.26.2023,12,Vinsl v,SWE,4,H17,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\3DAO8YE0FY
X501Y7VRDB,,,9057,Vinsl̦v,2,10.26.2023,12,Vinsl v,SWE,4,H17,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\X501Y7VRDB
ZJCPGKP8W7,,,9057,Vinsl̦v,3,10.26.2023,12,Vinsl v,SWE,4,H17,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\ZJCPGKP8W7
6SF2KWPC9Q,,,9057,Vinsl̦v,4,10.26.2023,12,Vinsl v,SWE,4,H17,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\6SF2KWPC9Q
A42E030LZK,,,9057,Vinsl̦v,5,10.26.2023,12,Vinsl v,SWE,4,H17,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\A42E030LZK
FBG8PX7NH4,,,9057,Vinsl̦v,6,10.26.2023,12,Vinsl v,SWE,4,H17,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\FBG8PX7NH4
D3P15GKERJ,,,9057,Vinsl̦v,7,10.26.2023,12,Vinsl v,SWE,4,H17,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\D3P15GKERJ
VMR17ZJ7J4,,,9057,Vinsl̦v,8,10.26.2023,12,Vinsl v,SWE,4,H17,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\VMR17ZJ7J4
5YEI85K9DI,,,9057,Vinsl̦v,9,10.26.2023,12,Vinsl v,SWE,4,H17,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\5YEI85K9DI
J7946HFC7J,,,9057,Vinsl̦v,10,10.26.2023,12,Vinsl v,SWE,4,H17,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\J7946HFC7J
1QX6IFBVLG,,,9057,Vinsl̦v,11,10.26.2023,12,Vinsl v,SWE,4,H17,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\1QX6IFBVLG
UET4I45FAK,,,9057,Vinsl̦v,12,10.26.2023,12,Vinsl v,SWE,4,H17,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\UET4I45FAK
OVM0G3AYVC,,,9547,IP-Hor-0,1,10.26.2023,12,IP_Hor_0,ESP,5,F14,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\OVM0G3AYVC
048T9JY8CS,,,9547,IP-Hor-0,2,10.26.2023,12,IP_Hor_0,ESP,5,F14,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\048T9JY8CS
KA83M4MQ35,,,9547,IP-Hor-0,3,10.26.2023,12,IP_Hor_0,ESP,5,F14,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\KA83M4MQ35
WHSQ2G34VF,,,9547,IP-Hor-0,4,10.26.2023,12,IP_Hor_0,ESP,5,F14,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\WHSQ2G34VF
AEB8TH3MJ4,,,9547,IP-Hor-0,5,10.26.2023,12,IP_Hor_0,ESP,5,F14,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\AEB8TH3MJ4
QTZZVYAZT0,,,9547,IP-Hor-0,6,10.26.2023,12,IP_Hor_0,ESP,5,F14,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\QTZZVYAZT0
FGZ6PVH64H,,,9547,IP-Hor-0,7,10.26.2023,12,IP_Hor_0,ESP,5,F14,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\FGZ6PVH64H
LCN8EB44DP,,,9547,IP-Hor-0,8,10.26.2023,12,IP_Hor_0,ESP,5,F14,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\LCN8EB44DP
O2TSMLRYEP,,,9547,IP-Hor-0,9,10.26.2023,12,IP_Hor_0,ESP,5,F14,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\O2TSMLRYEP
9V0UHPKDSY,,,9547,IP-Hor-0,10,10.26.2023,12,IP_Hor_0,ESP,5,F14,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\9V0UHPKDSY
RRURCF2OU7,,,9547,IP-Hor-0,11,10.26.2023,12,IP_Hor_0,ESP,5,F14,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\RRURCF2OU7
YSKQ7IIDFY,,,9547,IP-Hor-0,12,10.26.2023,12,IP_Hor_0,ESP,5,F14,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\YSKQ7IIDFY
9RFYUQ4SFW,,,9573,IP-Rds-0,1,10.26.2023,12,IP_Rds_0,ESP,5,D17,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\9RFYUQ4SFW
UZSN7GOI36,,,9573,IP-Rds-0,2,10.26.2023,12,IP_Rds_0,ESP,5,D17,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\UZSN7GOI36
8WR42TYJQG,,,9573,IP-Rds-0,3,10.26.2023,12,IP_Rds_0,ESP,5,D17,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\8WR42TYJQG
9LCEWPZ5WW,,,9573,IP-Rds-0,4,10.26.2023,12,IP_Rds_0,ESP,5,D17,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\9LCEWPZ5WW
3QI0NMRVU5,,,9573,IP-Rds-0,5,10.26.2023,12,IP_Rds_0,ESP,5,D17,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\3QI0NMRVU5
AQAPHIJLK3,,,9573,IP-Rds-0,6,10.26.2023,12,IP_Rds_0,ESP,5,D17,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\AQAPHIJLK3
AHUSTQ1GPD,,,9573,IP-Rds-0,7,10.26.2023,12,IP_Rds_0,ESP,5,D17,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\AHUSTQ1GPD
HGC1WBYDCY,,,9573,IP-Rds-0,8,10.26.2023,12,IP_Rds_0,ESP,5,D17,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\HGC1WBYDCY
SZES38HH8C,,,9573,IP-Rds-0,9,10.26.2023,12,IP_Rds_0,ESP,5,D17,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\SZES38HH8C
47GK960HXJ,,,9573,IP-Rds-0,10,10.26.2023,12,IP_Rds_0,ESP,5,D17,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\47GK960HXJ
MFOA22G6M0,,,9573,IP-Rds-0,11,10.26.2023,12,IP_Rds_0,ESP,5,D17,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\MFOA22G6M0
1P279HTUXI,,,9573,IP-Rds-0,12,10.26.2023,12,IP_Rds_0,ESP,5,D17,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\1P279HTUXI
E9PJUUBQ39,,,9591,IP-Vad-0,1,10.26.2023,12,IP_Vad_0,ESP,5,D19,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\E9PJUUBQ39
M5F27XRDB2,,,9591,IP-Vad-0,2,10.26.2023,12,IP_Vad_0,ESP,5,D19,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\M5F27XRDB2
PNOMGFAZCD,,,9591,IP-Vad-0,3,10.26.2023,12,IP_Vad_0,ESP,5,D19,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\PNOMGFAZCD
ZP9TQ7LKR6,,,9591,IP-Vad-0,4,10.26.2023,12,IP_Vad_0,ESP,5,D19,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\ZP9TQ7LKR6
8OK3MJ70OF,,,9591,IP-Vad-0,5,10.26.2023,12,IP_Vad_0,ESP,5,D19,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\8OK3MJ70OF
5ZAHUE6KWO,,,9591,IP-Vad-0,6,10.26.2023,12,IP_Vad_0,ESP,5,D19,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\5ZAHUE6KWO
7K0BJKR3XO,,,9591,IP-Vad-0,7,10.26.2023,12,IP_Vad_0,ESP,5,D19,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\7K0BJKR3XO
CBSPK9FG6T,,,9591,IP-Vad-0,8,10.26.2023,12,IP_Vad_0,ESP,5,D19,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\CBSPK9FG6T
EZR9F830EC,,,9591,IP-Vad-0,9,10.26.2023,12,IP_Vad_0,ESP,5,D19,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\EZR9F830EC
CO2RDUZJF4,,,9591,IP-Vad-0,10,10.26.2023,12,IP_Vad_0,ESP,5,D19,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\CO2RDUZJF4
U4RNGSLYUD,,,9591,IP-Vad-0,11,10.26.2023,12,IP_Vad_0,ESP,5,D19,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\U4RNGSLYUD
MLVYNN7PH2,,,9591,IP-Vad-0,12,10.26.2023,12,IP_Vad_0,ESP,5,D19,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\MLVYNN7PH2
PFJZEBXC6P,,,6091,T1010,1,10.26.2023,12,T1010,SWE,2,F9,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\PFJZEBXC6P
XE7OXPFID2,,,6091,T1010,2,10.26.2023,12,T1010,SWE,2,F9,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\XE7OXPFID2
IMIH7EWUU9,,,6091,T1010,3,10.26.2023,12,T1010,SWE,2,F9,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\IMIH7EWUU9
P6OLKIQNY1,,,6091,T1010,4,10.26.2023,12,T1010,SWE,2,F9,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\P6OLKIQNY1
YBNLX2BEEN,,,6091,T1010,5,10.26.2023,12,T1010,SWE,2,F9,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\YBNLX2BEEN
PBC7S1IN2P,,,6091,T1010,6,10.26.2023,12,T1010,SWE,2,F9,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\PBC7S1IN2P
82EMQO1ORI,,,6091,T1010,7,10.26.2023,12,T1010,SWE,2,F9,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\82EMQO1ORI
XDA83H25EG,,,6091,T1010,8,10.26.2023,12,T1010,SWE,2,F9,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\XDA83H25EG
G5CMCU7N6P,,,6091,T1010,9,10.26.2023,12,T1010,SWE,2,F9,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\G5CMCU7N6P
XUNN607NQJ,,,6091,T1010,10,10.26.2023,12,T1010,SWE,2,F9,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\XUNN607NQJ
SUUE4MAUII,,,6091,T1010,11,10.26.2023,12,T1010,SWE,2,F9,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\SUUE4MAUII
4ZJGHDXC04,,,6091,T1010,12,10.26.2023,12,T1010,SWE,2,F9,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\4ZJGHDXC04
2VI2H7HMIX,,,6970,Ts-1,1,10.26.2023,12,Ts_1,ESP,3,H9,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\2VI2H7HMIX
6KJ67M3HOD,,,6970,Ts-1,2,10.26.2023,12,Ts_1,ESP,3,H9,12,20,#########,SlowScanner,Images\W12\Day_20_11-15-2023_SlowScanner\6KJ67M3HOD
1B59ZNYAXA,,,6970,Ts-1,3,10.26.2023,12,Ts_1,ESP,3,H9,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\1B59ZNYAXA
1F9K6H3QIE,,,6970,Ts-1,4,10.26.2023,12,Ts_1,ESP,3,H9,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\1F9K6H3QIE
FG7UAXGAXH,,,6970,Ts-1,5,10.26.2023,12,Ts_1,ESP,3,H9,12,20,#########,FastScanner,Images\W12\Day_20_11-15-2023_FastScanner\FG7UAXGAXH
